Desease,Diagnosa,Link,embedding
hiv,testing a persuasive health communication intervention (phci) for emergency department patients who declined rapid hiv/hcv screening: a randomised controlled trial study protocol.,https://pubmed.ncbi.nlm.nih.gov/39134444/,"[-4.0132920e-03  6.9756311e-04  9.1958069e-04  3.3491713e-04
 -6.6025840e-04 -4.2410186e-03  1.8056962e-03  4.2289407e-03
 -2.1123617e-04 -4.0224548e-03 -5.4856075e-04 -2.6117603e-03
 -2.7087673e-03 -7.3883426e-04  8.8971318e-04 -2.8191851e-03
  2.4628877e-03 -2.7500044e-03 -1.3351487e-03 -3.7987849e-03
  2.4120421e-03  1.8758484e-04  1.2096383e-03 -9.3275530e-04
 -1.1908802e-03 -4.5135309e-04 -4.1918536e-03 -2.5908582e-04
 -4.3880106e-03 -5.8066769e-04  4.4000777e-03  9.7588019e-04
 -1.0401494e-03 -2.1395853e-03 -2.3215823e-03  1.2954733e-03
  9.5453387e-04 -2.6298345e-03 -2.6321607e-03 -2.7689324e-03
  1.1361993e-03 -1.4226877e-03  9.1444870e-04 -4.1097530e-05
  2.4837954e-03 -3.9252355e-03 -1.4586042e-04 -1.7698162e-03
  2.7062481e-03 -1.1713137e-04  3.0704946e-03 -2.6227571e-03
 -3.4194866e-03 -1.2769271e-04 -4.9654380e-03  2.3799778e-03
  4.2243418e-03  1.1211846e-03 -1.9539779e-03  2.1525404e-04
  4.8780616e-04  7.1772160e-06  1.1541978e-03  1.5871499e-03
 -2.5773728e-03  2.2777515e-03 -3.7265471e-03  6.1460474e-04
 -3.8798912e-03  1.5181515e-03  7.7807769e-08  4.7137993e-03
  2.6642715e-03  6.5008784e-04  2.6994066e-03  1.1613898e-03
  5.2090967e-04  1.5927121e-03 -3.5889165e-03  6.0223060e-04
 -1.0596209e-03  1.7425193e-03 -1.9564312e-03  2.8466352e-03
 -5.4165550e-05 -1.1325222e-03  2.7965459e-03  3.5896034e-03
  8.4559229e-04 -6.5781729e-04  2.5949936e-04  1.6633497e-03
 -5.8971404e-04 -1.4139636e-03  5.6517664e-03  3.2833191e-03
  2.0220065e-03 -2.5043224e-03  1.4654591e-03 -6.0050847e-04]"
hiv,recruiting transgender men in the southeastern united states for genital microbiome research: lessons learned.,https://pubmed.ncbi.nlm.nih.gov/39133717/,"[-1.5582840e-03 -4.6396203e-04 -1.0203909e-03  1.5090297e-03
 -3.0472741e-04 -4.1122171e-03  2.2050869e-03  4.4476623e-03
 -5.0534275e-03 -1.2708886e-03 -6.8099856e-05 -1.8314557e-03
 -1.3603793e-03  6.7868491e-04 -2.3181892e-03 -2.7553446e-03
  5.5386075e-03 -1.3952375e-03 -2.0252583e-03 -5.4108114e-03
  9.9270942e-04 -1.6588250e-03  1.5285824e-03 -3.3668455e-04
 -3.4099403e-03 -1.4887484e-03 -3.9188791e-04 -1.1409217e-03
 -4.1506710e-03 -7.9690748e-05  5.5233832e-03  3.5729675e-04
  4.2080334e-03 -4.2702551e-03 -2.7775131e-03  2.4124209e-03
 -4.6697259e-04 -3.5475830e-03 -1.2273259e-03 -5.3240960e-03
  4.2427119e-04 -2.7706462e-03 -1.7780736e-03  1.5766288e-03
  2.9620014e-03 -8.3240960e-04 -3.7564875e-03 -1.8499459e-05
  3.9328556e-03  6.3485431e-04 -1.0005666e-03 -8.8409043e-04
 -1.5586242e-03 -1.8624825e-03  1.6255453e-03 -1.4146910e-03
  1.0974417e-03 -1.7504321e-03 -2.0313291e-03  4.5642623e-04
  9.3514565e-05  1.1106355e-05  2.5597896e-04  3.3476079e-04
 -3.9849295e-03  8.7844959e-04 -1.3459785e-03  2.4408165e-03
 -3.4361586e-03  1.8810460e-03  6.6803436e-04  5.4152845e-03
  1.7447177e-03  6.4860325e-04  4.3027629e-03  8.8458293e-04
  1.6029626e-03  3.3522737e-03 -1.5344037e-03 -2.3775722e-03
  8.1900076e-04  7.1771903e-04  9.6467388e-04  2.0313198e-03
 -2.1629322e-03 -2.1848236e-03  3.4160279e-03  1.0669458e-03
 -7.3474221e-04 -1.2270676e-04  1.8389866e-03  2.9113749e-04
  2.4002943e-04  2.6563145e-03  5.4096878e-03  1.2232339e-03
  7.1723649e-04 -1.2133432e-03  2.9998270e-03  1.7903923e-03]"
hiv,a conceptualization and psychometric evaluation of positive psychological outcome measures used in adolescents and young adults living with hiv: a mixed scoping and systematic review.,https://pubmed.ncbi.nlm.nih.gov/39133709/,"[-6.1361995e-03  5.7538901e-03  4.8130270e-04  7.2646973e-04
  3.0744923e-03 -4.8353802e-03  2.0624392e-03  8.2095489e-03
 -1.9607791e-03 -3.4253821e-03  1.5193698e-03 -5.2708960e-03
 -4.6414338e-04  1.6078141e-03  1.3990765e-03 -3.2911631e-03
  4.0103230e-03 -1.5845778e-03 -3.0872484e-03 -3.5825509e-03
  2.6111745e-03  7.1189704e-04  3.9721532e-03 -1.0081757e-03
 -8.4786653e-04 -1.4330168e-03 -2.4221896e-03  7.0453429e-04
 -3.9535989e-03  1.6889044e-03  6.7373039e-03 -3.1862833e-04
 -1.3300914e-03 -4.9421433e-03 -1.8652842e-03  4.0163081e-03
  1.1400786e-03 -3.1693268e-03 -6.6152796e-05 -2.4313638e-03
  3.0351775e-03 -4.0081977e-03 -3.9450307e-03  5.5431662e-04
  1.2295619e-03 -1.8650050e-03 -2.1330458e-03 -7.4572756e-04
  2.3789045e-03  1.0489861e-03  3.9113644e-03 -3.8168465e-03
 -1.8722980e-03 -2.0175301e-04 -3.8248757e-03  1.6721135e-03
  5.7831449e-03 -1.4842688e-03 -4.8983386e-03  2.6607173e-03
 -9.8806259e-04  2.5087879e-03  4.4617683e-04 -2.1905175e-03
 -1.1260503e-03  4.1899253e-03  9.9746627e-04  2.5060680e-03
 -1.4405574e-03  2.2530942e-03  2.2308923e-04  2.3245071e-03
  5.2837478e-03  3.9637045e-04  5.0819051e-03  8.0251723e-04
  3.5393116e-04  1.9742157e-03 -1.4299017e-03 -9.5002347e-04
 -4.3761064e-03  1.4990589e-03 -9.4081747e-04  2.8298793e-03
 -5.6673802e-04 -1.9785063e-03  1.8825553e-03  5.6822837e-04
  4.3898579e-03  7.9429522e-04  2.2309648e-03  3.4789992e-03
  2.7689980e-03 -5.1418092e-04  7.5900718e-03  4.8735477e-03
  4.3918940e-04 -4.3419264e-03  6.0869841e-04 -1.1732419e-03]"
hiv,a qualitative exploration of the impact of the covid-19 pandemic on gender-based violence against women living with hiv or tuberculosis in timor leste.,https://pubmed.ncbi.nlm.nih.gov/39133682/,"[-3.88773368e-03  5.42548671e-03 -1.03118841e-03 -1.08947535e-03
  1.80770154e-03 -3.84781160e-03  1.97626418e-03  8.70680530e-03
 -5.45950606e-03 -4.31818096e-03 -5.42373571e-04 -5.01122279e-03
  1.72199507e-03 -9.31151211e-04  1.86484924e-03 -4.48219012e-03
  2.57522054e-03  3.72903334e-04 -2.45165848e-03 -6.17709709e-03
  1.78959314e-03 -3.06946720e-04  3.07922321e-03 -1.88005087e-03
 -1.50348921e-03 -5.19349589e-04 -1.69729360e-03  8.59850436e-04
 -4.07162542e-03 -2.40248482e-04  2.21753074e-03  7.83181822e-05
  1.02402701e-03 -4.82012797e-03 -1.03011471e-03  4.14051488e-03
  1.62056845e-03 -1.25080952e-03 -3.97407729e-03 -5.18029882e-03
  9.53150520e-05 -4.20089532e-03 -3.33204353e-03  2.11131293e-03
  3.47164134e-03 -2.19939090e-03 -4.50540194e-03 -2.87845312e-03
  1.24155555e-03 -3.60170205e-04  1.34737964e-03 -2.21603108e-03
 -1.05040579e-03 -2.29875837e-03 -1.11697591e-03 -1.28802669e-03
  2.79608951e-03 -2.33508646e-03 -4.01279377e-03  1.26061891e-03
  1.57697091e-03 -1.34594983e-03  9.63130326e-04  2.19737267e-04
 -4.87410836e-03  5.40457387e-03  6.30956201e-04  4.55253106e-03
 -4.78351209e-03  2.86191283e-03  1.39480135e-05  5.85488835e-03
  4.24631825e-03  1.30874489e-03  2.43989634e-03  3.99041036e-03
  3.11856158e-03  1.19694206e-03 -3.27348849e-03  5.21837210e-04
 -2.63302820e-03 -2.02522453e-04 -1.22435915e-03  2.38289940e-03
 -1.68644392e-03 -3.35710007e-03  1.98888752e-04  2.75825313e-03
  2.76008155e-03  1.10192469e-03  4.93255770e-03  3.45059647e-03
  1.35176722e-03 -1.89347565e-03  7.54850078e-03  3.83704645e-03
  2.32714345e-03 -3.72166117e-03  1.89556717e-03 -1.77102617e-03]"
hiv,"extracellular domain, hinge, and transmembrane determinants affecting surface cd4 expression of a novel anti-hiv chimeric antigen receptor (car) construct.",https://pubmed.ncbi.nlm.nih.gov/39133676/,"[-2.90071149e-03  3.37532512e-03  1.25404971e-03 -1.27794885e-03
  6.42839645e-04  9.20469975e-05 -2.55128631e-04  4.71714465e-03
 -7.84068543e-04 -2.54251808e-03 -1.37302792e-03 -3.14224069e-03
 -1.00069854e-04  1.44290243e-04  1.52292044e-03 -1.03150972e-03
  1.25825929e-03 -7.39773619e-04 -1.23400579e-03 -1.73210632e-03
  1.56131759e-03  4.81050156e-05  9.55760886e-04 -2.02558329e-03
  1.43214606e-03 -1.02226157e-03 -6.51571318e-04  9.18431673e-04
  6.59792640e-05 -2.33451487e-04  5.34539437e-03  1.18820835e-03
  1.84623245e-03 -2.85254698e-03 -1.38682046e-03  1.52607332e-03
  1.01711333e-03 -5.19610010e-04 -1.46119669e-03 -3.82894941e-04
 -7.53022323e-05 -3.99540877e-03  4.05494211e-04 -6.64931547e-04
 -6.92128029e-04  6.33405929e-04  2.33718124e-03 -1.60202757e-03
  1.59121782e-03  1.44038757e-03  2.63246149e-03 -2.27137795e-03
 -2.86169397e-03 -1.14535203e-03 -1.44011097e-03  1.12852734e-03
  2.78749503e-03 -1.10792834e-03 -1.83041824e-03  2.82619148e-05
 -3.86541098e-04  2.35513598e-03 -9.13143042e-04 -2.03570962e-04
  1.20558869e-03  5.03993186e-04  7.24933459e-04 -3.83381644e-04
 -1.97199290e-03  2.93847849e-03  4.91474406e-04  2.15878477e-03
  3.49083194e-03 -1.33314065e-03 -1.10867980e-03  1.23119575e-03
  1.40997628e-03 -9.70211579e-04 -1.66093896e-03 -5.45352290e-04
 -2.53746216e-03 -1.43308577e-03 -7.58640759e-04  2.71028094e-03
  2.65273993e-04 -2.48092785e-03  4.16879629e-04  4.29346273e-03
  1.44837133e-03 -3.29138158e-04  2.54058372e-03  8.61934444e-04
  2.19997208e-04 -1.58619659e-03  1.14944961e-03  1.34892890e-03
  8.44494090e-04  7.46640260e-04  9.98979202e-04 -2.15429376e-04]"
hiv,a small molecule agonist of krüppel-like factor 15 in proteinuric kidney disease.,https://pubmed.ncbi.nlm.nih.gov/39133556/,"[-2.3818891e-03  3.5125480e-03  4.0082438e-04  1.5151738e-03
  2.7951706e-04 -2.0215439e-03 -1.9263757e-04  6.0670790e-03
 -2.1255692e-03 -1.8649953e-03  1.7829877e-03 -2.2933527e-03
  9.9524157e-04  1.7898473e-03  1.7149192e-03 -1.8790198e-03
  2.2734419e-05 -1.5450652e-03 -4.1180053e-03 -4.9643428e-03
  2.8002418e-03 -1.3024659e-03  9.0379297e-04  1.4018691e-04
  1.3378350e-03  4.9381470e-04  2.4203048e-04  9.4860344e-04
 -2.9707199e-03  1.9330822e-04  2.5709931e-04 -2.4225398e-03
  1.1082706e-03 -3.2466592e-03 -2.5201160e-03  1.1969915e-03
 -8.3543413e-04 -5.0444092e-04 -2.2339181e-03 -4.2577586e-03
 -1.5541752e-03 -1.2061523e-03 -1.2113635e-03  1.0158839e-03
  3.1500503e-03  2.9107029e-04 -3.6064826e-03 -1.0188933e-03
 -8.7455550e-04  2.3051470e-03  6.0771004e-04 -2.7629372e-03
 -3.4702783e-03 -5.4797338e-04 -6.9775106e-04  4.3133896e-05
  4.3116845e-04 -1.2607271e-04 -2.7581707e-03  8.6107664e-04
  1.2844169e-03  8.1235933e-04  2.3392551e-03 -1.9541788e-03
 -3.6988927e-03  1.3386612e-03 -1.4016861e-03  2.6507985e-03
 -9.7488827e-04 -4.2584219e-05 -1.4268736e-03  4.2295502e-03
  3.5824645e-03 -7.9540937e-04  3.9697620e-03  1.2470158e-03
  1.0564531e-03  1.8046298e-03 -4.2458628e-03 -2.3053118e-03
 -3.9629671e-03  1.4279421e-03 -8.8347978e-04  3.8280718e-03
 -1.6378126e-03  9.2524983e-04  2.8550314e-05 -7.9267536e-04
  5.0757728e-03 -3.3828590e-04  1.2283641e-03  2.4932886e-03
  7.8224158e-04  4.2577242e-04  5.2612796e-03  2.5189689e-03
  5.4619723e-04 -2.2344217e-03  2.9240698e-03 -2.9118492e-03]"
hiv,preventing cognitive decline in older latino adults with hiv through a culturally tailored health promotion intervention: protocol for a single-arm pilot trial.,https://pubmed.ncbi.nlm.nih.gov/39133532/,"[-3.5780405e-03  1.4735739e-03  9.8001829e-04  1.9274064e-03
 -7.8623457e-04 -3.5366321e-03  1.3544791e-03  7.6352959e-03
  6.5631827e-04 -4.7678580e-03 -2.7610495e-04 -1.7074646e-03
  2.0360947e-04 -7.9695514e-04 -2.3764372e-03 -1.2236227e-03
  2.9603303e-03 -2.9306212e-03 -1.7055458e-03 -4.0524621e-03
  4.5390186e-04  6.5202493e-04  3.1402381e-03 -9.3890826e-04
 -1.0693753e-03 -2.1907238e-03 -4.0832106e-03 -1.4570822e-03
 -2.2961379e-03  1.6857324e-04  1.9431208e-03  2.1276798e-03
  1.0106432e-03 -1.8543159e-03 -2.5009701e-03  4.9292073e-03
  1.1371059e-03 -3.9634444e-03 -3.2061094e-03 -2.1801991e-03
  1.9076723e-03 -3.4578352e-03 -1.8847689e-03  6.3821295e-05
  3.8522498e-03 -9.2770008e-04 -1.9686653e-03 -2.5337706e-03
  2.4888627e-03  9.8986516e-04  1.3276051e-03 -2.3082115e-03
 -1.9412010e-03  8.0577587e-04 -3.6112629e-04  9.1123284e-04
  1.6840865e-03 -2.1619408e-03 -2.0918378e-03 -1.0942239e-03
  1.4224458e-03  6.9836812e-04  1.0204940e-03 -1.4061342e-03
 -3.0860761e-03  2.5919974e-03 -3.1283624e-03  2.7566799e-03
 -3.1724146e-03  1.2333532e-03 -1.6972531e-03  3.6487600e-03
  2.0424111e-03  8.4074418e-04  3.3369297e-03  1.4692780e-03
  2.3897022e-03  1.9552093e-04 -2.0367606e-03 -1.4977045e-03
 -6.1448787e-05  1.1606016e-03 -7.2117284e-04  3.0904913e-03
 -1.7286054e-03 -3.1699410e-03  3.3676706e-04  5.3279921e-03
  1.8230614e-03  8.3810237e-04  2.5062792e-03  9.7590260e-04
  3.1789910e-04  2.0211323e-03  6.5809963e-03  2.8864450e-03
  1.2498327e-03 -4.0442250e-03  9.7165932e-04 -1.7872434e-03]"
hiv,increasing hiv testing among sexual and gender expansive men in kazakhstan: a stepped-wedge randomized trial of a community-level intervention.,https://pubmed.ncbi.nlm.nih.gov/39132483/,"[-4.2926949e-03  3.8294711e-03  6.4922142e-04  3.3353921e-03
  1.8322130e-03 -4.4037420e-03  1.2787040e-03  5.6061931e-03
 -4.5296475e-03 -4.1962815e-03  4.3765234e-04 -3.3886747e-03
  9.2143152e-04 -1.1558710e-03  2.3499019e-03 -2.0017235e-03
  4.3992023e-03 -2.9332228e-03 -4.1255839e-03 -5.2988622e-03
  2.6405014e-03  1.4258224e-03  4.1072280e-03 -2.8758436e-03
 -9.1822987e-04 -9.3631732e-04 -2.7783073e-03  1.8633601e-03
 -4.8602540e-03  2.1041865e-03  1.8186847e-03 -1.9157727e-03
 -4.0270848e-04 -4.5764009e-03 -1.5626380e-03  2.0057948e-03
  3.4740337e-04 -2.3270408e-03 -2.3790787e-03 -3.2964922e-03
 -1.6039321e-03 -3.2994743e-03 -2.5547203e-03  3.3286780e-03
  1.3156873e-03 -1.8930925e-03 -6.1128649e-04 -1.7405826e-03
  2.3018725e-03  1.0647734e-03  2.0320301e-03 -3.0934862e-03
 -3.2134617e-03 -1.2304651e-03 -2.6149203e-03  8.8020181e-04
  4.1917143e-03 -6.0482160e-04 -3.5901465e-03  2.0066500e-03
  1.7532873e-03  1.0160026e-04 -1.6441893e-04 -1.3420405e-03
 -3.2228597e-03  3.2353790e-03 -3.0016180e-04  3.5889905e-03
 -3.4427999e-03  1.0833779e-03  4.8905739e-04  3.2348724e-03
  5.8910325e-03  3.4383353e-05  2.8279852e-03  1.8466602e-04
  3.0787839e-04  1.9789462e-03 -4.0918924e-03 -2.5758166e-03
 -5.6221653e-03  3.0894838e-03 -9.2229492e-04  3.3395772e-03
  1.6056827e-03 -4.2926092e-03  2.5423609e-03  3.8587544e-03
  3.1796342e-03 -9.2849450e-04  1.1186330e-03  3.1394444e-03
  1.5555930e-05  4.0420381e-04  6.8264571e-03  3.9723529e-03
  4.9925584e-04 -4.6337028e-03  1.8266661e-03 -7.0639886e-04]"
hiv,genomic epidemiology reveals 2022 mpox epidemic in new york city governed by heavy-tailed sexual contact networks.,https://pubmed.ncbi.nlm.nih.gov/39132479/,"[-2.4473880e-04 -1.5980098e-03  4.2252252e-03 -7.9702784e-04
  6.9732917e-04 -3.2073655e-03  2.4151702e-03  2.9385483e-03
 -3.1567034e-03 -2.3893658e-03 -9.8621799e-04 -4.3653552e-03
 -1.5788819e-03  3.1887710e-03  1.1348969e-03  1.8350928e-04
  9.1855600e-04  2.1204799e-03 -1.1508954e-03 -9.0347230e-04
 -1.7286197e-04  1.0875716e-03  5.4092228e-04 -1.7711342e-03
  9.1169251e-04 -8.4099872e-04  3.8709931e-04  1.4371409e-03
 -9.8897517e-04 -3.4365596e-03  2.0579451e-03  4.3395528e-05
  2.7850321e-03 -2.1040977e-03 -1.8254000e-03  2.2431433e-03
  2.5365946e-03 -1.3242533e-03 -1.2978906e-04 -3.1865358e-03
 -1.6283049e-03 -8.5458392e-05 -1.2276435e-03  2.3736542e-03
  5.3907861e-06  4.2685715e-05 -4.6668525e-04 -2.5116012e-03
  1.3647053e-03  3.8312902e-04  1.7981271e-03 -2.0073685e-03
 -1.4913561e-03  1.5113595e-03 -2.6145128e-03  1.1548189e-04
  1.9014647e-03 -5.4037489e-05 -1.3704892e-03  1.2367181e-03
  2.6105662e-04  1.9831036e-03 -7.0080266e-04 -8.0464565e-04
 -3.1686076e-03  8.7937084e-04  3.9860938e-04  3.4489550e-03
 -3.3773195e-03  9.3268498e-04  2.7322385e-04  7.5257046e-04
  3.9127067e-04  2.0741676e-03  2.6353712e-03  2.2856594e-04
  7.0332061e-04 -6.8279833e-04 -1.4056800e-03 -2.0285191e-03
  1.7242446e-03  2.0548811e-03 -2.0171604e-03  2.1219912e-03
  2.5299954e-04 -6.1948644e-04 -1.2659791e-03  2.9257273e-03
 -1.1436613e-03  2.2117388e-03  2.0423217e-03  1.5274035e-03
  4.5810523e-04 -9.2524185e-04  2.3776342e-03  2.1139339e-03
  9.5063855e-04 -4.5345933e-03 -5.9338054e-05 -3.1734132e-03]"
hiv,nocardia keratitis: a clinical diagnosis with successful outcome.,https://pubmed.ncbi.nlm.nih.gov/39132098/,"[-5.8806050e-03  5.2643330e-03  6.4995704e-04 -1.4135637e-03
  2.5439652e-04 -2.3886850e-03  1.3362737e-03  1.0585456e-02
 -2.5377090e-03 -1.9206989e-03  5.1321840e-04 -4.9670250e-03
 -6.4765825e-04 -3.2583543e-04  1.3005552e-03 -4.3805130e-03
 -1.7108652e-04 -1.4554273e-03  8.4904890e-04 -1.4618903e-03
 -1.5113601e-03 -6.5655255e-04  7.2053964e-03  1.4023050e-03
 -4.4163563e-03 -1.8765958e-04 -2.3849274e-04  2.1559285e-04
 -4.3120170e-03  1.8259267e-03  2.2009125e-03 -1.3846946e-03
  3.4209033e-03 -4.0320433e-03  6.5563928e-04  2.4672295e-03
  1.2698717e-03 -1.3543146e-03 -9.4069313e-05 -1.5133424e-03
  2.4900297e-03 -2.3722427e-04 -1.7731492e-03  1.7969140e-03
  1.7005970e-03 -1.9243427e-03  8.5208984e-04  9.9506287e-04
  1.8870197e-03 -2.1798192e-03  7.8186905e-04 -1.9172105e-03
 -1.7215926e-04 -2.8162289e-03 -1.5105954e-03 -2.0273747e-03
  2.7399557e-03  2.0361107e-03 -1.5608489e-03  4.0462986e-04
  2.2777556e-03 -4.0927366e-04  5.3802296e-03  5.5423140e-04
 -2.2157817e-03  1.2692437e-03 -2.0716644e-03  3.3109484e-03
 -3.6916186e-03 -1.2157056e-03 -8.8820193e-04  1.4343323e-03
  5.2075628e-03  2.6664869e-03 -3.5969663e-04  3.1346495e-03
 -2.1857216e-03 -1.8143711e-04 -2.0001784e-03 -7.2224298e-04
 -6.0594251e-04  1.0497301e-03 -2.2903894e-04  1.1382315e-03
  1.3090897e-04 -3.9247624e-03  3.3416213e-03  5.1265396e-03
 -6.4890488e-04 -7.7673758e-04  2.8931764e-03  2.8008958e-03
 -2.1074265e-03 -4.4575166e-03  8.4006237e-03  2.8152310e-03
  2.3882496e-03 -7.3223617e-03  9.7128178e-04 -1.7725888e-03]"
hiv,"""i don't feel judged, i don't feel less of a person"" - engaged and supportive providers in the hiv care experiences of black sexual minority men living with hiv. ",https://pubmed.ncbi.nlm.nih.gov/39131692/,"[-2.19718320e-03  4.21783468e-03 -8.83806555e-04  4.07725223e-04
  2.49737757e-03 -2.49872799e-03  2.72596185e-03  4.97611705e-03
 -3.61926388e-03 -4.93118586e-03  6.12881486e-05 -3.57214222e-03
 -6.02215994e-04  1.37817836e-03  1.01284031e-03 -1.73489226e-03
  1.92928815e-03 -1.38594431e-03 -2.18148134e-03 -4.91672847e-03
  4.72977699e-04  3.70312366e-04  2.02051760e-03 -3.96554271e-04
 -1.54944191e-05  5.74039994e-04 -1.00218400e-04  4.29791689e-04
 -4.59365686e-03  1.66486215e-03  3.50383110e-03 -1.60131755e-03
 -1.18396583e-03 -4.05112328e-03 -2.79868534e-03  4.92666103e-03
 -6.06763293e-04 -2.21196073e-03 -1.52280997e-03 -3.54771852e-03
  2.28555175e-03 -3.94541677e-03 -1.24981639e-03  1.59831613e-03
  2.20131688e-03 -1.33627735e-03 -1.05968094e-03 -1.51549722e-03
  5.37995715e-04  1.50219689e-03  2.25932477e-03 -2.95888889e-03
 -1.34431146e-04 -1.42208196e-03 -1.62762287e-03  1.33139722e-03
  2.34818389e-03 -1.62339315e-03 -3.04201338e-03 -6.13448967e-04
  4.62049589e-04  4.89886384e-04  2.43414636e-03 -9.61500686e-04
 -3.50476522e-03  3.78111517e-03  3.86896252e-04  2.56833853e-03
 -2.66476301e-03  1.16075086e-03  3.11537529e-04  2.24397937e-03
  5.16599091e-03 -1.28909212e-03  2.60688621e-03  1.87251263e-03
 -2.09310965e-04  1.75187690e-03 -1.55624119e-03  7.53941189e-04
  6.25848770e-05  9.17571480e-04 -2.69489014e-03  3.75415920e-03
  1.66825042e-03 -2.47619743e-03  3.08101735e-04  2.75437394e-03
  3.57769895e-03  1.14209564e-04  8.95437726e-04  1.08133606e-03
  1.70936645e-03  7.39685434e-04  5.79199241e-03  2.84953252e-03
  1.09822571e-03 -1.92629837e-03  2.31546303e-03 -2.00874661e-03]"
hiv,rethinking latent tb? think again.,https://pubmed.ncbi.nlm.nih.gov/39131593/,"[-1.7398297e-04  8.1749551e-04  1.4706671e-03 -1.5967184e-03
  5.9094094e-05 -1.4575800e-03  2.1428689e-03 -2.0554215e-03
  2.3198263e-03 -1.9082666e-03  7.6841156e-04  1.8891999e-04
  2.0673994e-03 -1.5478072e-03  2.8851591e-03  1.9732926e-03
  6.1999192e-04  4.7917753e-03 -7.1215827e-04  5.8536590e-03
  1.3659087e-03 -3.5488277e-03 -3.0115643e-03 -3.2497337e-04
 -2.9390354e-03 -5.6188152e-04  8.7580143e-04  4.9081384e-03
 -3.9768270e-03  1.2488347e-03 -1.8655069e-03  2.9150241e-03
  3.1915740e-03 -2.8107315e-06 -9.0257655e-04  4.3183574e-03
  1.8385767e-03  2.7191371e-03 -5.0255829e-03 -7.6876023e-07
  3.3854692e-05  2.5747326e-04 -3.5768237e-03  3.8843765e-03
 -3.0645097e-03  3.2065853e-03 -4.7993226e-04 -2.8944847e-03
 -3.2417234e-03  2.7308639e-03  5.9220771e-04  6.9159221e-05
  3.9666109e-03  3.3867494e-03  7.0914498e-04 -2.9887017e-03
 -4.7109416e-03  2.0018951e-03 -5.4550194e-03  3.5906821e-03
  2.3245350e-03  2.4754109e-03 -7.1708520e-04  2.9108445e-03
  9.3410554e-04 -1.0411097e-03  1.3587622e-03 -2.4077753e-03
 -1.8107267e-03  1.5830658e-03  4.8960279e-05 -9.1891771e-04
  6.1155262e-04  2.5879282e-03  9.5684483e-04  1.1527817e-03
  2.0273663e-04  1.7452883e-03  1.6610387e-03 -2.4003037e-03
 -8.0727022e-03 -2.6273096e-03 -2.2660378e-04 -3.7185785e-03
 -5.6498256e-03  1.0033187e-03  2.1316179e-03 -2.1649592e-03
  1.2310308e-03  4.9073072e-03  3.0721780e-03  3.6374060e-04
 -5.5597426e-04 -4.5388611e-03  1.4655476e-03  1.0586772e-03
  9.3220611e-04  3.8999221e-03 -3.8223551e-03 -7.3561459e-03]"
hiv,outcomes of people with tb reported to the who global clinical platform of covid-19.,https://pubmed.ncbi.nlm.nih.gov/39131588/,"[-4.5685135e-03  4.4654063e-03 -1.6082361e-03 -3.9215023e-03
  3.5691183e-04 -4.4710217e-03  1.6629904e-03  6.0644476e-03
 -3.7684957e-03 -2.7716293e-03 -2.8565002e-03 -6.1145029e-03
 -1.4650413e-03  1.3212491e-03  1.8880308e-03 -9.5496513e-04
  2.1350381e-03 -2.9174692e-03  1.6892438e-03 -7.8489771e-03
  1.2732719e-03  1.3463035e-03  2.2774490e-03 -3.6754946e-03
 -1.2137924e-03  7.4342813e-04 -3.4350124e-03 -6.6893001e-04
 -4.1779433e-03  1.7557293e-03  5.2243671e-03 -9.4866275e-04
 -1.2580991e-03 -4.2274003e-03 -4.8343255e-03  2.1785281e-03
  1.5317883e-03  8.8284956e-05 -2.7989759e-03 -2.3039652e-03
  2.6165645e-03 -1.6588653e-03 -2.7910459e-03  3.6245813e-03
  3.0263795e-03 -2.4477276e-03 -2.2188015e-03 -1.8841922e-03
  3.1763690e-03 -2.6018149e-04  8.7493879e-04 -1.7357088e-03
  1.9714884e-03 -1.2369573e-04 -1.7942082e-03 -1.2637797e-03
  5.2740271e-03 -2.4643447e-03 -3.6400519e-03 -8.2802272e-04
  1.2750293e-03 -1.9442252e-04  2.6914601e-03  2.7653624e-03
 -4.5398283e-03  5.3523444e-03  9.6501848e-05  5.4903247e-04
 -4.6559093e-03  2.1732869e-03 -3.0940722e-03  7.9584839e-03
  6.4327726e-03 -1.9736835e-03  2.9787852e-03  2.8381252e-03
  2.8423837e-03  1.7705236e-03  1.1753477e-03 -1.0292403e-03
 -1.0692327e-03 -1.1842677e-03 -8.7769522e-04  2.8855000e-03
  7.8931206e-04 -6.2506413e-03 -5.2119885e-04  4.1820090e-03
  4.0653697e-03  7.4444216e-04  1.1733333e-03  4.5293085e-03
  1.3300756e-04 -5.0887978e-04  8.3928611e-03  3.7393083e-03
  1.2209794e-03 -5.7141192e-04  1.9144996e-03  7.1356213e-04]"
